bit_length, total_bits, random_multiplier, rhs_projection_ell
19,251,455512,114552107647593737385287738259594575457722399212923339510515658504989258028417
19,251,354173,7634531173722306974215743181117293081680540512232428601504098296939609182083
19,251,336437,113754382961244795795026915705152616595005330309380978327208954588673351164990
19,251,474377,38330505932272828467447304666030333290919726704323440005184378534698261519615
19,251,460544,113941702709885007258255646842606566422757761786448476173841305988135725866517
19,251,480496,71812249448032634321063767934730451006713909291328017206874511003428652965555
19,251,521704,75136000277021172566307503835567593580746184128334351775643511110006326094584
19,251,292824,56533219973483910317169807204064691253746876932743130155951492377955729816337
19,251,446558,49901955601643019050002183532663931820926049476516491371389814685484804225016
19,251,417748,49359785340846399619935712517583091538013662489379792700571266980410281342653
19,251,458510,26625730691132323753277705613353305190508184433134459754331296897600424745858
19,251,278115,8306068335312889441596889005960363686566518236859840163155820636042793011198
19,251,378702,6865034799730660204393286368569699673803489463096646671979633170962509268402
19,251,436740,35867908112447519623614473015007375195664543766245329724589916580372732861358
19,251,447111,34255614655660835042048603543565918607275716727517461225140373307687993954273
19,251,376562,68746420893719764949188402413337876093326744560421932643291184289130844686100
19,251,524257,108566337504154629368752602098750000924309818505769240613575372458235011563064
19,251,313668,57939021863992738292629509211382982964961278848759571100590046264328361740802
19,251,408749,95938087403032285543533206226590719268075090693683082652777873759381628855985
19,251,447799,113592147571038309119499312225857327088973455526421223067459662635830627649922
19,251,334708,111655037506110232959209684687805445096592315010746706224990686849321473273817
19,251,285661,59909027027800633265984528422273944645008085777972761553338783061957616782662
19,251,264031,94899758547660453796104594200686544326121983749815486681902561465885568299828
19,251,489218,98645900157793542421283744639879438866852437855226691248879697209624172184995
19,251,399538,8118046073583759010984527520744448272523178679913871942228112714140921114740
19,251,423434,72107137191738793501561924838337442617117695325159616063714679351216594906397
19,251,399776,61611902986803334997397716747870237437434486080112871971222947743760242674956
19,251,464492,37097930721343198613042183903472238124519055440145642261407070325747156066685
19,251,490311,83440031160199064963821219894377510910499216692911304400434589114460540539103
19,251,475463,33041097207055817610690273202339943490490615623846641017075856395106763477689
19,251,303704,39057877624023649097547798748257164932644705717768501581919655043105335428723
19,251,292795,42986386779172683797916248222353195257407565942827649034612559800503970456790
19,251,486422,24959886512049035744302459959885046986355101271760976335266326585155855356027
19,251,266890,84160627469204663882639975342329421050313003913667856540014087575054495036090
19,251,374481,51048295855200745858598083475054572499699534943973074220770659559156707036697
19,251,309833,71919422302266089486333338065542639437723728046767763800768490943903351218540
19,251,515177,97303653753514207841081224760716121788810537650883131044641432039778156749068
19,251,266452,108761660280157909346396109604583733721456425503443416549821964029816107924524
19,251,323341,54320748885393560864684265544951519175446063849223681482243060225490890347893
19,251,372147,43598881805286280222354585510418796088006721430348982479941616386536996316689
19,251,415871,58225266418681081358771752895058160226247429883757982538842158817762280542723
19,251,314208,56992518921444736342322015452779553075330638006045996808343772342082844609365
19,251,368110,23493011839069155509953826326011395681606361765534004057923450595891203233913
19,251,440050,31602561370445097542638920222842446544066080054914374335820585473961566539809
19,251,392464,100013023475411539716131226982814275842069040040642977469153888752204958647345
19,251,476415,33311640042770201906372703561883274328649818964886889241272960782161533584774
19,251,377822,27950651724506414423501839019681175234808468495031551775862202170570195336585
19,251,460138,106376298267530803438908061978142108164720344798621786447563932661499559205790
19,251,369013,77081302351665366187315536130674241831480179320455262545183299366845838208911
19,251,294643,61731239312202863291929627775840451840449956252628506157527376696959446357826
19,251,444658,28392226818225637129661693272835127848908358767577606744025599437721595184537
19,251,343052,12542595955076642925242032506796334330081192658400903852673805325241379378781
19,251,286478,52014190954947219916808593212589684342389772264502844568082445472333125664442
19,251,287348,67200814904668423861477425276190994318973988651702190601992588328482621424257
19,251,344675,85894319465028007548778405411031145273043789192812600112702131036791333697276
19,251,443474,61312839433524395258697986553154139326563854114502672457839358569679320852099
19,251,336552,102493116870628170463720651542574102776725357065956199885873991270942470631510
19,251,518886,61924827091283004844559705343271654569279763116880446144520709255730105685350
19,251,463256,41083810675275458051757097242311774690626695967945454361229458850839323418182
19,251,447149,35753824134696901529405307225287867174123844212629490403561543017161237209245
19,251,291931,20136834045268117540796591874431714487863594142966141261263248704931524277071
19,251,277480,60111490261770060526312976336958580688052119296075595148093183356776271212857
19,251,422382,59721070297952520833986188669836123207893369733973002745373933405494128213953
19,251,303815,50387359970911873365899360962446195048780394850790429609737780000137804492366
19,251,465597,68370556513998823260714399078513289422715326095679829604191777587700825382538
19,251,471693,71888541359474115159969798674949321718494147030227604189591729546596696449852
19,251,519155,113980584285016621156008242658739449964722266857890080290409874962522889356241
19,251,271313,113990276217593703851256446538069475152585556321402374369655849520029932490750
19,251,459523,51833436804195511683980716886892931845585880278437303347722289171896444274333
19,251,305734,27198265392757319080688187806077046698848505183394205541295818594424670282493
19,251,313527,48154652725390426396389317140321688519099434273785731582223950603285870816378
19,251,383668,60633073337885427560886588765509139238986976768500618506353195644911501734271
19,251,317576,80654853107347615648585107553027012721222554499226896947078578536922421540020
19,251,356600,72412830063235380055450745699223771118587546873051227378026479239052721923036
19,251,476643,99712077807808258180085149104988631731219853046856989626113128165977564970016
19,251,440527,2755538681326094203083110018531239452366634187963276698858180513013162223515
19,251,303989,31733965306477255140461663642469429855793301341119860347508210779938403519481
19,251,320928,30256277678384909087441212423835463421739665321071981254567231985838570681276
19,251,399471,115369616163924118784991481694457877260102596443856025779541294500955175330869
19,251,458815,65428307608542464157258389886647006236037846022702066588796277733524674552595
19,251,324987,61434933865794396272479059344264570979354653335334876398132354915889512370853
19,251,415638,109828274860166289643741122920581439787776593527599255999495769346861324201134
19,251,467687,27995274324403046803561317776565277843103664900207012120838702191008995579747
19,251,440059,533904374399044996429114390552574314229356947022837058631776805982760633494
19,251,521050,108643575450043081218524775162042353431568068045049998942531037728455197160834
19,251,333200,93037859010219729777282096885416035620269665726263061643589286085403658277206
19,251,411463,84241585131982683020784217571013429401692185713999234803887749834239228548632
19,251,503641,100416295990110287478006797822230785428158620764602544690917731437473090865211
19,251,411113,399985192536553907343358558628000103594396588543244252102841688845470952128
19,251,404109,20145796992154132613657892883419923209146785285240981126752970328943978293414
19,251,508101,93274571692862653288089302523656232342411318806615451222344889071334547820079
19,251,422510,115465138553748727432150066942025661634997164710566646980382366457644674585611
19,251,302485,46939242914358404555959023332918555657351605392082121682696633617272383280305
19,251,443466,67272635704419978377247128360541366021889031315204342311216268659654793152506
19,251,388811,25689613815232057823028237916061797702330064971530498950641302693378218510501
19,251,451692,83928644240754318090329801994024980458838926148882115421704173581087749167872
19,251,270910,48912433460137333362286540166169497510084327947710110737115593010387086910387
19,251,518898,104864227504110876801452678685327749890683713205041416974357623946521199947571
19,251,322968,92665995441248411230028824122616281988818098181577034332741726040316336008684
